Month,Product_Group,MARKET_SEGMENT,CUSTOMER_SEGMENT,PRIORITY,Total_Orders,Total_Met_Orders,Fill_Rate
01-08-2024,PRB_BRM,MS_DOMESTIC,STR,35.0,695.0,652.0,93.81294964028777
01-08-2024,PRB_BRM,OE_DOMESTIC,EMG,23.0,212.0,200.0,94.33962264150944
01-08-2024,PRB_BRM,OE_DOMESTIC,EMG,35.0,891.0,841.0,94.38832772166106
01-08-2024,PRB_BRM,OE_DOMESTIC,FOC,35.0,636.0,600.0,94.33962264150944
01-08-2024,PRB_BRM,OE_DOMESTIC,PRY,35.0,1115.0,1052.0,94.34977578475336
01-08-2024,PRB_BRM,OE_DOMESTIC,STP,23.0,310.0,293.0,94.51612903225806
01-08-2024,PRB_BRM,OE_DOMESTIC,STP,35.0,1936.0,1826.0,94.31818181818183
01-08-2024,PRB_BRM,OE_DOMESTIC,STR,23.0,1018.0,960.0,94.30255402750491
01-08-2024,PRB_BRM,OE_DOMESTIC,STR,35.0,1254.0,1183.0,94.33811802232854
01-08-2024,PRB_BRM,OE_EXPORTS,STP,20.0,1590.0,1500.0,94.33962264150944
01-08-2024,PRB_BRM,RE_DOMESTIC,EMG,35.0,222.0,209.0,94.14414414414415
01-08-2024,PRB_BRM,RE_DOMESTIC,FOC,35.0,149.0,141.0,94.63087248322147
01-08-2024,PRB_BRM,RE_DOMESTIC,PRY,23.0,340.0,321.0,94.41176470588235
01-08-2024,PRB_BRM,RE_DOMESTIC,PRY,35.0,999.0,942.0,94.29429429429429
01-08-2024,PRB_BRM,RE_DOMESTIC,STP,35.0,24.0,23.0,95.83333333333334
01-08-2024,PRB_BRM,RE_DOMESTIC,STR,35.0,551.0,520.0,94.37386569872959
01-08-2024,PRB_BRM,SA_DOMESTIC,EMG,35.0,190.0,179.0,94.21052631578948
01-08-2024,PRB_BRM,SA_DOMESTIC,FOC,35.0,374.0,353.0,94.38502673796792
01-08-2024,PRB_BRM,SA_DOMESTIC,PRY,35.0,665.0,627.0,94.28571428571428
01-08-2024,PRB_BRM,SA_DOMESTIC,STP,23.0,215.0,203.0,94.41860465116278
01-08-2024,PRB_BRM,SA_DOMESTIC,STP,35.0,3594.0,3391.0,94.35169727323317
01-08-2024,PRB_BRM,SA_DOMESTIC,STR,23.0,1034.0,976.0,94.39071566731141
01-08-2024,PRB_BRM,SA_DOMESTIC,STR,35.0,1658.0,1564.0,94.33051869722557
01-08-2024,RCS,MS_DOMESTIC,STP,35.0,53.0,50.0,94.33962264150944
01-08-2024,RCS,MS_DOMESTIC,STR,35.0,24.0,23.0,95.83333333333334
01-08-2024,RCS,OE_DOMESTIC,EMG,35.0,15.0,14.0,93.33333333333333
01-08-2024,RCS,OE_DOMESTIC,STR,35.0,590.0,557.0,94.40677966101696
01-08-2024,RCS,RE_DOMESTIC,EMG,35.0,103.0,97.0,94.1747572815534
01-08-2024,RCS,RE_DOMESTIC,FOC,23.0,7.0,7.0,100.0
01-08-2024,RCS,RE_DOMESTIC,FOC,35.0,228.0,215.0,94.2982456140351
01-08-2024,RCS,RE_DOMESTIC,PRY,35.0,196.0,185.0,94.38775510204081
01-08-2024,RCS,RE_DOMESTIC,STP,35.0,232.0,219.0,94.39655172413794
01-08-2024,RCS,RE_DOMESTIC,STR,23.0,64.0,60.0,93.75
01-08-2024,RCS,RE_DOMESTIC,STR,35.0,88.0,83.0,94.31818181818183
01-08-2024,RCS,SA_DOMESTIC,FOC,35.0,10.0,9.0,90.0
01-08-2024,RCS,SA_DOMESTIC,PRY,35.0,10.0,9.0,90.0
01-08-2024,RCS,SA_DOMESTIC,STP,23.0,286.0,270.0,94.4055944055944
01-08-2024,RCS,SA_DOMESTIC,STP,35.0,4755.0,4486.0,94.34279705573081
01-08-2024,SLAB,OE_DOMESTIC,EMG,38.0,2692.0,1834.0,68.12778603268946
01-08-2024,SLAB,OE_DOMESTIC,STP,38.0,1057.0,275.0,26.017029328287606
01-08-2024,SLAB,OE_DOMESTIC,STR,38.0,41224.0,37281.0,90.43518338831748
01-08-2024,TFS,MS_DOMESTIC,EMG,33.0,172.0,162.0,94.18604651162791
01-08-2024,TFS,OE_DOMESTIC,EMG,33.0,284.0,268.0,94.36619718309859
01-08-2024,TFS,OE_DOMESTIC,FOC,33.0,136.0,128.0,94.11764705882352
01-08-2024,TFS,OE_DOMESTIC,PRY,33.0,169.0,159.0,94.0828402366864
01-08-2024,TFS,OE_DOMESTIC,STR,33.0,134.0,126.0,94.02985074626866
01-08-2024,TFS,OE_EXPORTS,STP,27.0,530.0,500.0,94.33962264150944
01-08-2024,TIN,DE_DOMESTIC,EMG,34.0,1.0,1.0,100.0
01-08-2024,TIN,MS_DOMESTIC,EMG,22.0,3002.0,2832.0,94.33710859427049
01-08-2024,TIN,MS_DOMESTIC,EMG,34.0,399.0,303.0,75.93984962406014
01-08-2024,TIN,MS_DOMESTIC,FOC,22.0,185.0,175.0,94.5945945945946
01-08-2024,TIN,MS_DOMESTIC,FOC,34.0,1583.0,1339.0,84.58622867972204
01-08-2024,TIN,MS_DOMESTIC,PRY,22.0,377.0,356.0,94.42970822281167
01-08-2024,TIN,MS_DOMESTIC,PRY,34.0,1782.0,916.0,51.402918069584736
01-08-2024,TIN,MS_DOMESTIC,STR,22.0,62.0,59.0,95.16129032258065
01-08-2024,TIN,MS_DOMESTIC,STR,34.0,612.0,221.0,36.11111111111111
01-08-2024,TIN,OE_DOMESTIC,EMG,22.0,573.0,541.0,94.4153577661431
01-08-2024,TIN,OE_DOMESTIC,EMG,34.0,2510.0,2204.0,87.80876494023904
01-08-2024,TIN,OE_DOMESTIC,FOC,22.0,1008.0,951.0,94.34523809523809
01-08-2024,TIN,OE_DOMESTIC,FOC,34.0,4164.0,3546.0,85.15850144092218
01-08-2024,TIN,OE_DOMESTIC,PRY,22.0,169.0,159.0,94.0828402366864
01-08-2024,TIN,OE_DOMESTIC,PRY,34.0,2244.0,1582.0,70.49910873440285
01-08-2024,TIN,OE_DOMESTIC,STP,22.0,3077.0,2890.0,93.92265193370166
01-08-2024,TIN,OE_DOMESTIC,STP,34.0,3891.0,2987.0,76.76689796967361
01-08-2024,TIN,OE_DOMESTIC,STR,22.0,1743.0,1511.0,86.68961560527826
01-08-2024,TIN,OE_DOMESTIC,STR,34.0,7189.0,5562.0,77.36820141883433
01-08-2024,TIN,OE_EXPORTS,EMG,28.0,316.0,240.0,75.9493670886076
01-08-2024,TIN,OE_EXPORTS,STP,20.0,4131.0,3897.0,94.33551198257081
01-08-2024,TIN,OE_EXPORTS,STP,28.0,6094.0,4325.0,70.97144732523793
01-08-2024,TIN,RE_EXPORTS,EMG,28.0,32.0,30.0,93.75
01-08-2024,TIN,RE_EXPORTS,PRY,20.0,159.0,150.0,94.33962264150944
01-08-2024,TIN,RE_EXPORTS,PRY,28.0,988.0,780.0,78.94736842105263
01-08-2024,TIN,RE_EXPORTS,STP,20.0,106.0,100.0,94.33962264150944
01-08-2024,TMBP,MS_DOMESTIC,EMG,35.0,125.0,5.0,4.0
01-08-2024,TMBP,MS_DOMESTIC,PRY,35.0,248.0,44.0,17.741935483870968
01-08-2024,TMBP,MS_DOMESTIC,STR,35.0,18.0,17.0,94.44444444444444
01-08-2024,TMBP,OE_DOMESTIC,EMG,35.0,8.0,4.0,50.0
01-08-2024,TMBP,OE_DOMESTIC,FOC,23.0,32.0,30.0,93.75
01-08-2024,TMBP,OE_DOMESTIC,FOC,35.0,117.0,0.0,0.0
01-08-2024,TMBP,OE_DOMESTIC,PRY,35.0,91.0,5.0,5.4945054945054945
01-08-2024,TMBP,OE_DOMESTIC,STR,35.0,175.0,0.0,0.0
01-08-2024,TMT,DE_DOMESTIC,EMG,37.0,247.0,233.0,94.33198380566802
01-08-2024,TMT,DE_DOMESTIC,FOC,37.0,559.0,527.0,94.27549194991055
01-08-2024,TMT,DE_DOMESTIC,STP,37.0,3850.0,3632.0,94.33766233766234
01-08-2024,TMT,MS_DOMESTIC,PRY,37.0,90.0,85.0,94.44444444444444
01-08-2024,TMT,MS_DOMESTIC,STP,37.0,1171.0,1105.0,94.36379163108455
01-08-2024,TMT,OE_DOMESTIC,EMG,37.0,28085.0,26495.0,94.3386149189959
01-08-2024,TMT,OE_DOMESTIC,FOC,37.0,4137.0,3903.0,94.34372733865119
01-08-2024,TMT,OE_DOMESTIC,PRY,37.0,15973.0,14973.0,93.7394352970638
01-08-2024,TMT,OE_DOMESTIC,STP,25.0,23.0,21.0,91.30434782608695
01-08-2024,TMT,OE_DOMESTIC,STP,37.0,73103.0,68600.0,93.84019807668632
01-08-2024,TMT,OE_DOMESTIC,STR,25.0,58.0,55.0,94.82758620689656
01-08-2024,TMT,OE_DOMESTIC,STR,37.0,15196.0,14336.0,94.34061595156619
01-08-2024,TMT,RE_DOMESTIC,EMG,37.0,1944.0,1834.0,94.34156378600824
01-08-2024,TMT,RE_DOMESTIC,FOC,37.0,7775.0,7335.0,94.34083601286174
01-08-2024,TMT,RE_DOMESTIC,PRY,37.0,71060.0,67038.0,94.33999437095413
01-08-2024,TMT,RE_DOMESTIC,STP,37.0,22714.0,21428.0,94.33829356344104
01-08-2024,TMT,RE_DOMESTIC,STR,37.0,24344.0,22966.0,94.33946763062767
01-08-2024,TMT-CF,MS_DOMESTIC,STP,37.0,104.0,98.0,94.23076923076923
01-08-2024,TMT-CF,OE_DOMESTIC,EMG,37.0,56.0,53.0,94.64285714285714
01-08-2024,TMT-CF,OE_DOMESTIC,PRY,37.0,361.0,341.0,94.45983379501385
01-08-2024,TMT-CF,OE_DOMESTIC,STP,37.0,6861.0,6473.0,94.34484768984113
01-08-2024,TMT-CF,OE_DOMESTIC,STR,37.0,747.0,705.0,94.37751004016064
01-08-2024,TMT-CF,RE_DOMESTIC,PRY,37.0,152.0,143.0,94.07894736842105
01-08-2024,TMT-CF,RE_DOMESTIC,STP,37.0,188.0,177.0,94.14893617021278
01-08-2024,TMT-CF,RE_DOMESTIC,STR,37.0,29.0,27.0,93.10344827586206
01-08-2024,WR - AL,DE_DOMESTIC,EMG,35.0,145.0,137.0,94.48275862068965
01-08-2024,WR - AL,MS_DOMESTIC,EMG,23.0,21.0,20.0,95.23809523809523
01-08-2024,WR - AL,MS_DOMESTIC,EMG,35.0,254.0,240.0,94.48818897637796
01-08-2024,WR - AL,MS_DOMESTIC,FOC,35.0,36.0,34.0,94.44444444444444
01-08-2024,WR - AL,MS_DOMESTIC,PRY,35.0,35.0,33.0,94.28571428571428
01-08-2024,WR - AL,MS_DOMESTIC,STP,23.0,135.0,128.0,94.81481481481482
01-08-2024,WR - AL,MS_DOMESTIC,STP,35.0,591.0,558.0,94.41624365482234
01-08-2024,WR - AL,MS_DOMESTIC,STR,23.0,500.0,472.0,94.39999999999999
01-08-2024,WR - AL,MS_DOMESTIC,STR,35.0,1938.0,1828.0,94.32404540763673
01-08-2024,WR - AL,OE_DOMESTIC,EMG,35.0,333.0,314.0,94.29429429429429
01-08-2024,WR - AL,OE_DOMESTIC,FOC,23.0,11.0,10.0,90.9090909090909
01-08-2024,WR - AL,OE_DOMESTIC,FOC,35.0,201.0,190.0,94.5273631840796
01-08-2024,WR - AL,OE_DOMESTIC,PRY,35.0,333.0,314.0,94.29429429429429
01-08-2024,WR - AL,OE_DOMESTIC,STP,35.0,2208.0,2083.0,94.33876811594203
01-08-2024,WR - AL,OE_DOMESTIC,STR,23.0,99.0,93.0,93.93939393939394
01-08-2024,WR - AL,OE_DOMESTIC,STR,35.0,787.0,742.0,94.28208386277002
01-08-2024,WR - AL,OE_EXPORTS,EMG,29.0,95.0,90.0,94.73684210526315
01-08-2024,WR - AL,OE_EXPORTS,PRY,29.0,735.0,693.0,94.28571428571428
01-08-2024,WR - AL,OE_EXPORTS,STP,29.0,931.0,878.0,94.30719656283566
01-08-2024,WR - AL,RE_DOMESTIC,FOC,35.0,60.0,57.0,95.0
01-08-2024,WR - AL,RE_DOMESTIC,PRY,35.0,722.0,681.0,94.3213296398892
01-08-2024,WR - AL,RE_DOMESTIC,STR,35.0,161.0,152.0,94.40993788819875
01-08-2024,WR - AL,RE_EXPORTS,PRY,29.0,64.0,60.0,93.75
01-08-2024,WR - AL,SA_DOMESTIC,EMG,23.0,8.0,8.0,100.0
01-08-2024,WR - AL,SA_DOMESTIC,EMG,35.0,379.0,358.0,94.45910290237467
01-08-2024,WR - AL,SA_DOMESTIC,PRY,35.0,16.0,15.0,93.75
01-08-2024,WR - AL,SA_DOMESTIC,STP,35.0,112.0,106.0,94.64285714285714
01-08-2024,WR - AL,SA_DOMESTIC,STR,23.0,5.0,4.0,80.0
01-08-2024,WR - AL,SA_DOMESTIC,STR,35.0,1410.0,1330.0,94.32624113475178
01-08-2024,WR - L,DE_DOMESTIC,EMG,35.0,723.0,682.0,94.32918395573996
01-08-2024,WR - L,MS_DOMESTIC,EMG,35.0,2894.0,2730.0,94.33310297166551
01-08-2024,WR - L,MS_DOMESTIC,FOC,35.0,2917.0,2752.0,94.34350359958862
01-08-2024,WR - L,MS_DOMESTIC,PRY,35.0,1993.0,1880.0,94.33015554440541
01-08-2024,WR - L,MS_DOMESTIC,STP,23.0,10.0,10.0,100.0
01-08-2024,WR - L,MS_DOMESTIC,STP,35.0,4018.0,3791.0,94.35042309606769
01-08-2024,WR - L,MS_DOMESTIC,STR,23.0,251.0,237.0,94.42231075697211
01-08-2024,WR - L,MS_DOMESTIC,STR,35.0,2562.0,2412.0,94.14519906323186
01-08-2024,WR - L,OE_DOMESTIC,EMG,35.0,1569.0,1480.0,94.32759719566603
01-08-2024,WR - L,OE_DOMESTIC,FOC,35.0,658.0,621.0,94.37689969604864
01-08-2024,WR - L,OE_DOMESTIC,PRY,35.0,6281.0,5925.0,94.33211272090432
01-08-2024,WR - L,OE_DOMESTIC,STP,35.0,15005.0,14156.0,94.34188603798734
01-08-2024,WR - L,OE_DOMESTIC,STR,23.0,163.0,154.0,94.47852760736197
01-08-2024,WR - L,OE_DOMESTIC,STR,35.0,17323.0,16342.0,94.33700860128154
01-08-2024,WR - L,OE_EXPORTS,EMG,29.0,541.0,510.0,94.26987060998152
01-08-2024,WR - L,OE_EXPORTS,PRY,29.0,210.0,198.0,94.28571428571428
01-08-2024,WR - L,OE_EXPORTS,STP,29.0,5918.0,5583.0,94.33930381885773
01-08-2024,WR - L,RE_DOMESTIC,EMG,35.0,70.0,66.0,94.28571428571428
01-08-2024,WR - L,RE_DOMESTIC,FOC,35.0,1321.0,1246.0,94.3224829674489
01-08-2024,WR - L,RE_DOMESTIC,PRY,23.0,5.0,4.0,80.0
01-08-2024,WR - L,RE_DOMESTIC,PRY,35.0,13734.0,12930.0,94.14591524683267
01-08-2024,WR - L,RE_DOMESTIC,STP,35.0,99.0,93.0,93.93939393939394
01-08-2024,WR - L,RE_DOMESTIC,STR,35.0,2650.0,2491.0,94.0
01-08-2024,WR - L,RE_EXPORTS,EMG,29.0,483.0,456.0,94.40993788819875
01-08-2024,WR - L,RE_EXPORTS,PRY,29.0,940.0,887.0,94.36170212765957
01-08-2024,WR - L,RE_EXPORTS,STP,29.0,674.0,636.0,94.3620178041543
01-08-2024,WR - L,SA_DOMESTIC,EMG,23.0,11.0,10.0,90.9090909090909
01-08-2024,WR - L,SA_DOMESTIC,EMG,35.0,107.0,101.0,94.39252336448598
01-08-2024,WR - L,SA_DOMESTIC,STP,35.0,5006.0,4723.0,94.34678385936876
01-08-2024,WR - L,SA_DOMESTIC,STR,35.0,351.0,331.0,94.30199430199431
01-08-2024,ZM,MS_DOMESTIC,PRY,33.0,48.0,45.0,93.75
01-08-2024,ZM,MS_DOMESTIC,STR,33.0,126.0,75.0,59.523809523809526
01-08-2024,ZM,OE_DOMESTIC,EMG,33.0,391.0,334.0,85.42199488491049
01-08-2024,ZM,OE_DOMESTIC,FOC,33.0,225.0,212.0,94.22222222222221
01-08-2024,ZM,OE_DOMESTIC,PRY,33.0,712.0,225.0,31.60112359550562
01-08-2024,ZM,OE_DOMESTIC,STP,33.0,5117.0,4705.0,91.9484072698847
01-08-2024,ZM,OE_DOMESTIC,STR,33.0,757.0,678.0,89.56406869220608
01-08-2024,ZM,RE_DOMESTIC,EMG,33.0,67.0,45.0,67.16417910447761
01-08-2024,ZM,RE_EXPORTS,STP,27.0,315.0,297.0,94.28571428571428
01-09-2024,AS CAST BILLETS,MS_DOMESTIC,PRY,46.0,270.0,270.0,100.0
01-09-2024,AS CAST BILLETS,MS_DOMESTIC,STR,46.0,2982.0,2982.0,100.0
01-09-2024,AS CAST BILLETS,OE_DOMESTIC,EMG,46.0,163.0,163.0,100.0
01-09-2024,AS CAST BILLETS,OE_DOMESTIC,FOC,46.0,134.0,134.0,100.0
01-09-2024,AS CAST BILLETS,OE_DOMESTIC,PRY,46.0,2850.0,2850.0,100.0
01-09-2024,AS CAST BILLETS,OE_DOMESTIC,STP,46.0,2993.0,2993.0,100.0
01-09-2024,AS CAST BILLETS,OE_DOMESTIC,STR,46.0,2588.0,2588.0,100.0
01-09-2024,AS CAST BLOOMS,OE_DOMESTIC,EMG,51.0,4.0,4.0,100.0
01-09-2024,AS CAST BLOOMS,OE_DOMESTIC,STR,51.0,141.0,141.0,100.0
01-09-2024,AS CAST BLOOMS,OE_EXPORTS,STP,57.0,24974.0,24440.0,97.8617762472972
01-09-2024,AS CAST BLOOMS,SA_DOMESTIC,STP,51.0,507.0,507.0,100.0
01-09-2024,AS CAST ROUNDS,OE_DOMESTIC,EMG,51.0,1130.0,942.0,83.36283185840708
01-09-2024,AS CAST ROUNDS,OE_DOMESTIC,STP,51.0,28695.0,28695.0,100.0
01-09-2024,AS CAST ROUNDS,OE_DOMESTIC,STR,51.0,974.0,974.0,100.0
01-09-2024,AS CAST ROUNDS,SA_DOMESTIC,STP,51.0,588.0,588.0,100.0
01-09-2024,AS CAST ROUNDS,SA_DOMESTIC,STR,51.0,2700.0,2700.0,100.0
01-09-2024,BS,OE_DOMESTIC,STR,46.0,25.0,25.0,100.0
01-09-2024,BS,SA_DOMESTIC,STP,46.0,237.0,237.0,100.0
01-09-2024,BS,SA_DOMESTIC,STR,46.0,125.0,125.0,100.0
01-09-2024,CRCA,DE_DOMESTIC,EMG,48.0,38.0,38.0,100.0
01-09-2024,CRCA,DE_DOMESTIC,STR,48.0,171.0,171.0,100.0
01-09-2024,CRCA,MS_DOMESTIC,EMG,48.0,1901.0,1832.0,96.37033140452394
01-09-2024,CRCA,MS_DOMESTIC,FOC,48.0,466.0,453.0,97.21030042918454
01-09-2024,CRCA,MS_DOMESTIC,PRY,48.0,3887.0,3886.0,99.97427321842038
01-09-2024,CRCA,MS_DOMESTIC,STP,48.0,8803.0,8752.0,99.42065205043735
01-09-2024,CRCA,MS_DOMESTIC,STR,48.0,6007.0,5867.0,97.6693857166639
01-09-2024,CRCA,OE_DOMESTIC,EMG,48.0,2194.0,2141.0,97.58432087511395
01-09-2024,CRCA,OE_DOMESTIC,FOC,48.0,42.0,42.0,100.0
01-09-2024,CRCA,OE_DOMESTIC,PRY,48.0,1268.0,1245.0,98.18611987381703
01-09-2024,CRCA,OE_DOMESTIC,STP,48.0,18175.0,17178.0,94.51444291609353
01-09-2024,CRCA,OE_DOMESTIC,STR,42.0,50.0,50.0,100.0
01-09-2024,CRCA,OE_DOMESTIC,STR,48.0,16627.0,16346.0,98.30997774703795
01-09-2024,CRCA,OE_EXPORTS,EMG,54.0,1502.0,1502.0,100.0
01-09-2024,CRCA,OE_EXPORTS,PRY,54.0,405.0,405.0,100.0
01-09-2024,CRCA,OE_EXPORTS,STP,54.0,24117.0,24117.0,100.0
01-09-2024,CRCA,OE_EXPORTS,STR,54.0,450.0,450.0,100.0
01-09-2024,CRCA,RE_DOMESTIC,EMG,48.0,657.0,654.0,99.54337899543378
01-09-2024,CRCA,RE_DOMESTIC,FOC,42.0,55.0,55.0,100.0
01-09-2024,CRCA,RE_DOMESTIC,FOC,48.0,9468.0,9443.0,99.73595268272074
01-09-2024,CRCA,RE_DOMESTIC,PRY,48.0,12613.0,12553.0,99.52430032506145
01-09-2024,CRCA,RE_DOMESTIC,STP,48.0,7921.0,7867.0,99.31826789546776
01-09-2024,CRCA,RE_DOMESTIC,STR,42.0,589.0,589.0,100.0
01-09-2024,CRCA,RE_DOMESTIC,STR,48.0,23450.0,23344.0,99.54797441364606
01-09-2024,CRCA,RE_EXPORTS,EMG,54.0,9.0,0.0,0.0
01-09-2024,CRCA,RE_EXPORTS,PRY,54.0,8253.0,8253.0,100.0
01-09-2024,CRCA,RE_EXPORTS,STP,54.0,1165.0,1165.0,100.0
01-09-2024,CRCA,SA_DOMESTIC,EMG,48.0,1875.0,1662.0,88.64
01-09-2024,CRCA,SA_DOMESTIC,FOC,48.0,448.0,424.0,94.64285714285714
01-09-2024,CRCA,SA_DOMESTIC,PRY,48.0,5859.0,5201.0,88.7694145758662
01-09-2024,CRCA,SA_DOMESTIC,STP,48.0,49450.0,47817.0,96.69767441860465
01-09-2024,CRCA,SA_DOMESTIC,STR,48.0,19575.0,18303.0,93.50191570881225
01-09-2024,CRFH,MS_DOMESTIC,STR,48.0,924.0,924.0,100.0
01-09-2024,CRFH,OE_DOMESTIC,EMG,48.0,22.0,22.0,100.0
01-09-2024,CRFH,OE_DOMESTIC,PRY,48.0,42.0,42.0,100.0
01-09-2024,CRFH,OE_DOMESTIC,STP,48.0,6352.0,6352.0,100.0
01-09-2024,CRFH,OE_DOMESTIC,STR,48.0,1203.0,1203.0,100.0
01-09-2024,CRFH,SA_DOMESTIC,STR,48.0,20.0,20.0,100.0
01-09-2024,GA,OE_DOMESTIC,STR,46.0,141.0,55.0,39.00709219858156
01-09-2024,GA,SA_DOMESTIC,EMG,46.0,20.0,20.0,100.0
01-09-2024,GA,SA_DOMESTIC,FOC,46.0,73.0,73.0,100.0
01-09-2024,GA,SA_DOMESTIC,PRY,46.0,1520.0,1386.0,91.1842105263158
01-09-2024,GA,SA_DOMESTIC,STP,46.0,14993.0,14504.0,96.73847795637964
01-09-2024,GA,SA_DOMESTIC,STR,46.0,3817.0,3576.0,93.68614094838878
01-09-2024,GBAL,OE_DOMESTIC,FOC,46.0,8.0,8.0,100.0
01-09-2024,GBAL,OE_DOMESTIC,STR,46.0,116.0,116.0,100.0
01-09-2024,GI,DE_DOMESTIC,EMG,47.0,4.0,4.0,100.0
01-09-2024,GI,MS_DOMESTIC,EMG,47.0,1557.0,1557.0,100.0
01-09-2024,GI,MS_DOMESTIC,FOC,47.0,308.0,308.0,100.0
01-09-2024,GI,MS_DOMESTIC,PRY,47.0,5589.0,5502.0,98.44337090713903
01-09-2024,GI,MS_DOMESTIC,STP,47.0,35.0,35.0,100.0
01-09-2024,GI,MS_DOMESTIC,STR,47.0,3581.0,3581.0,100.0
01-09-2024,GI,OE_DOMESTIC,EMG,47.0,5289.0,5288.0,99.98109283418415
01-09-2024,GI,OE_DOMESTIC,FOC,47.0,2950.0,2937.0,99.5593220338983
01-09-2024,GI,OE_DOMESTIC,PRY,47.0,3921.0,3921.0,100.0
01-09-2024,GI,OE_DOMESTIC,STP,41.0,74.0,74.0,100.0
01-09-2024,GI,OE_DOMESTIC,STP,47.0,29880.0,29832.0,99.83935742971887
01-09-2024,GI,OE_DOMESTIC,STR,47.0,23566.0,23566.0,100.0
01-09-2024,GI,OE_EXPORTS,EMG,53.0,463.0,463.0,100.0
01-09-2024,GI,OE_EXPORTS,STP,39.0,55.0,55.0,100.0
01-09-2024,GI,OE_EXPORTS,STP,53.0,13386.0,13369.0,99.87300164350815
01-09-2024,GI,OE_EXPORTS,STR,53.0,125.0,125.0,100.0
01-09-2024,GI,RE_DOMESTIC,EMG,41.0,50.0,50.0,100.0
01-09-2024,GI,RE_DOMESTIC,EMG,47.0,3053.0,3049.0,99.8689813298395
01-09-2024,GI,RE_DOMESTIC,FOC,41.0,138.0,138.0,100.0
01-09-2024,GI,RE_DOMESTIC,FOC,47.0,4114.0,4114.0,100.0
01-09-2024,GI,RE_DOMESTIC,PRY,41.0,105.0,105.0,100.0
01-09-2024,GI,RE_DOMESTIC,PRY,47.0,19281.0,19281.0,100.0
01-09-2024,GI,RE_DOMESTIC,STP,47.0,1922.0,1922.0,100.0
01-09-2024,GI,RE_DOMESTIC,STR,41.0,710.0,710.0,100.0
01-09-2024,GI,RE_DOMESTIC,STR,47.0,39591.0,39428.0,99.5882902679902
01-09-2024,GI,RE_EXPORTS,EMG,53.0,20.0,20.0,100.0
01-09-2024,GI,RE_EXPORTS,PRY,53.0,4334.0,4330.0,99.90770650669127
01-09-2024,GI,RE_EXPORTS,STP,53.0,1461.0,1461.0,100.0
01-09-2024,GI,SA_DOMESTIC,EMG,47.0,43.0,43.0,100.0
01-09-2024,GI,SA_DOMESTIC,PRY,47.0,148.0,96.0,64.86486486486487
01-09-2024,GI,SA_DOMESTIC,STP,47.0,1622.0,1601.0,98.70530209617756
01-09-2024,GI,SA_DOMESTIC,STR,47.0,2063.0,2063.0,100.0
01-09-2024,GL,MS_DOMESTIC,EMG,47.0,524.0,524.0,100.0
01-09-2024,GL,MS_DOMESTIC,FOC,47.0,328.0,328.0,100.0
01-09-2024,GL,MS_DOMESTIC,PRY,47.0,1463.0,1399.0,95.62542720437457
01-09-2024,GL,MS_DOMESTIC,STP,47.0,3926.0,3926.0,100.0
01-09-2024,GL,MS_DOMESTIC,STR,41.0,19.0,19.0,100.0
01-09-2024,GL,MS_DOMESTIC,STR,47.0,3763.0,3610.0,95.93409513685889
01-09-2024,GL,OE_DOMESTIC,EMG,47.0,1319.0,1293.0,98.02880970432145
01-09-2024,GL,OE_DOMESTIC,FOC,41.0,57.0,57.0,100.0
01-09-2024,GL,OE_DOMESTIC,FOC,47.0,1413.0,1408.0,99.64614295824487
01-09-2024,GL,OE_DOMESTIC,PRY,47.0,2033.0,1862.0,91.58878504672897
01-09-2024,GL,OE_DOMESTIC,STP,41.0,51.0,42.0,82.35294117647058
01-09-2024,GL,OE_DOMESTIC,STP,47.0,13838.0,13620.0,98.42462783639255
01-09-2024,GL,OE_DOMESTIC,STR,41.0,163.0,163.0,100.0
01-09-2024,GL,OE_DOMESTIC,STR,47.0,5082.0,4852.0,95.47422274695002
01-09-2024,GL,OE_EXPORTS,EMG,39.0,300.0,300.0,100.0
01-09-2024,GL,OE_EXPORTS,EMG,53.0,946.0,946.0,100.0
01-09-2024,GL,OE_EXPORTS,PRY,53.0,46.0,46.0,100.0
01-09-2024,GL,OE_EXPORTS,STP,53.0,2959.0,2959.0,100.0
01-09-2024,GL,RE_DOMESTIC,EMG,47.0,576.0,576.0,100.0
01-09-2024,GL,RE_DOMESTIC,FOC,47.0,400.0,400.0,100.0
01-09-2024,GL,RE_DOMESTIC,PRY,47.0,537.0,537.0,100.0
01-09-2024,GL,RE_DOMESTIC,STP,47.0,456.0,456.0,100.0
01-09-2024,GL,RE_DOMESTIC,STR,41.0,60.0,60.0,100.0
01-09-2024,GL,RE_DOMESTIC,STR,47.0,2029.0,2029.0,100.0
01-09-2024,GL,RE_EXPORTS,PRY,53.0,837.0,837.0,100.0
01-09-2024,GL,RE_EXPORTS,STP,53.0,1301.0,1301.0,100.0
01-09-2024,HR,MS_DOMESTIC,EMG,49.0,2982.0,2982.0,100.0
01-09-2024,HR,MS_DOMESTIC,FOC,49.0,913.0,913.0,100.0
01-09-2024,HR,MS_DOMESTIC,PRY,49.0,5039.0,5039.0,100.0
01-09-2024,HR,MS_DOMESTIC,STP,49.0,1476.0,1476.0,100.0
01-09-2024,HR,MS_DOMESTIC,STR,49.0,6915.0,6915.0,100.0
01-09-2024,HR,OE_DOMESTIC,EMG,49.0,22176.0,22176.0,100.0
01-09-2024,HR,OE_DOMESTIC,FOC,49.0,4381.0,4381.0,100.0
